0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,1,5931
0,2,7069
0,3,5915
0,4,7260
0,5,9641
0,6,7905
0,7,513
0,8,469
0,9,6962
0,10,8483
0,11,1942
0,12,6412
0,13,8206
0,14,8951
0,15,7488
0,16,1505
0,17,4424
0,18,185
0,19,9003
0,20,3123
0,21,222
0,22,106
0,23,6354
0,24,2052
0,25,3480
0,26,3984
0,27,5297
0,28,3930
0,29,6390
0,30,3597
0,31,6378
0,32,9760
0,33,9746
0,34,8475
0,35,3044
0,36,3066
0,37,4380
0,38,6559
0,39,660
0,40,4486
0,41,7106
0,42,5876
0,43,4370
0,44,1291
0,45,7322
0,46,4029
0,47,389
0,48,5608
0,49,1195
0,50,1876
0,51,7951
0,52,3936
0,53,8134
0,54,2796
0,55,1458
0,56,2814
0,57,9829
0,58,914
0,59,7850
0,60,6686
0,61,7484
0,62,8587
0,63,5655
0,64,6936
0,65,5799
0,66,9080
0,67,903
0,68,2095
0,69,1937
0,70,3117
0,71,6373
0,72,5426
0,73,7064
0,74,9607
0,75,5390
0,76,3183
0,77,1613
0,78,2818
0,79,1917
1,2,96
1,3,940
1,4,9049
1,5,7905
1,6,6689
1,7,9870
1,8,6109
1,9,9856
1,11,1688
1,12,5520
1,13,4732
1,14,2428
1,15,1028
1,16,8076
1,17,2210
1,18,3690
1,19,6719
1,22,4862
1,23,4569
1,24,3466
1,25,5758
1,26,2687
1,27,5500
1,28,3277
1,29,7168
1,32,9385
1,33,4120
1,34,8044
1,35,4727
1,36,6494
1,37,6838
1,38,3114
1,39,7304
1,42,1207
1,43,545
1,44,8797
1,45,8244
1,46,1076
1,47,50
1,48,8786
1,49,15
1,52,6020
1,53,1884
1,54,4267
1,55,6936
1,56,5473
1,57,4293
1,58,8332
1,59,1843
1,62,5174
1,63,4852
1,64,4034
1,65,6556
1,66,4783
1,67,4123
1,68,7916
1,69,4333
1,72,8855
1,73,5708
1,74,2020
1,75,6992
1,76,2939
1,77,412
1,78,2311
1,79,8441
2,3,4892
2,4,5825
2,5,9914
2,6,8120
2,7,4210
2,8,7773
2,9,8884
2,11,909
2,12,7357
2,13,9852
2,14,1983
2,15,900
2,16,5542
2,17,81
2,18,4152
2,19,1007
2,22,9706
2,23,1772
2,24,2340
2,25,4752
2,26,5563
2,27,153
2,28,4661
2,29,5024
2,33,6963
2,34,7170
2,35,9781
2,36,3269
2,37,4107
2,38,6662
2,39,2930
2,43,4188
2,44,1913
2,45,844
2,46,346
2,47,465
2,48,6720
2,49,5783
2,53,518
2,54,6973
2,55,3252
2,56,3650
2,57,262
2,58,1082
2,59,3245
2,63,652
2,64,7891
2,65,7909
2,66,8877
2,67,2014
2,68,9327
2,69,7949
2,73,6683
2,74,351
2,75,4700
2,76,4761
2,77,4015
2,78,3259
2,79,5684
3,4,8775
3,5,8212
3,6,5543
3,7,1678
3,8,2248
3,9,6367
3,11,1983
3,12,7219
3,13,1385
3,14,8228
3,15,2281
3,16,606
3,17,6621
3,18,6019
3,19,5466
3,22,2363
3,23,9539
3,24,8902
3,25,1663
3,26,3915
3,27,5952
3,28,8323
3,29,6269
3,33,4746
3,34,9784
3,35,8111
3,36,951
3,37,6255
3,38,6115
3,39,8304
3,44,5451
3,45,5397
3,46,1404
3,47,1877
3,48,5766
3,49,2005
3,54,9673
3,55,658
3,56,5722
3,57,3471
3,58,9850
3,59,898
3,64,1624
3,65,1761
3,66,7137
3,67,2322
3,68,7144
3,69,949
3,74,4045
3,75,5052
3,76,9797
3,77,5616
3,78,4
3,79,3818
4,5,8670
4,6,4861
4,7,595
4,8,7014
4,9,1671
4,11,6473
4,12,9865
4,13,5545
4,14,5441
4,15,1016
4,16,9465
4,17,3239
4,18,91
4,19,8652
4,22,8694
4,23,466
4,24,4988
4,25,6852
4,26,7195
4,27,9880
4,28,1096
4,29,5410
4,33,1679
4,34,9209
4,35,4719
4,36,124
4,37,7927
4,38,254
4,39,5788
4,44,4726
4,45,8902
4,46,3625
4,47,1838
4,48,1474
4,49,4593
4,55,3727
4,56,999
4,57,5934
4,58,3527
4,59,2040
4,65,9269
4,66,7452
4,67,1861
4,68,8614
4,69,7079
4,75,6892
4,76,417
4,77,8593
4,78,2479
4,79,8644
5,6,317
5,7,4954
5,8,1335
5,9,6229
5,11,8689
5,12,31
5,13,4348
5,14,1840
5,15,2679
5,16,9523
5,17,8512
5,18,7981
5,19,1908
5,22,9274
5,23,2908
5,24,7337
5,25,3767
5,26,9565
5,27,1831
5,28,6290
5,29,7501
5,33,378
5,34,6698
5,35,331
5,36,2365
5,37,9576
5,38,9742
5,39,749
5,44,2890
5,45,5633
5,46,3096
5,47,7462
5,48,1914
5,49,7302
5,55,2149
5,56,2428
5,57,9010
5,58,332
5,59,7894
5,66,9447
5,67,9641
5,68,5404
5,69,317
5,76,8560
5,77,5260
5,78,23
5,79,1630
6,7,9145
6,8,8165
6,9,9138
6,11,5594
6,12,5025
6,13,5122
6,14,502
6,15,4626
6,16,5835
6,17,9208
6,18,7870
6,19,1787
6,22,5659
6,23,4253
6,24,4989
6,25,4749
6,26,9817
6,27,4882
6,28,6369
6,29,3714
6,33,9580
6,34,9148
6,35,8439
6,36,4083
6,37,3598
6,38,485
6,39,4517
6,44,3940
6,45,8784
6,46,2336
6,47,2088
6,48,6449
6,49,6171
6,55,4125
6,56,30
6,57,5109
6,58,1356
6,59,6831
6,66,4578
6,67,1297
6,68,3048
6,69,3487
6,77,3639
6,78,2398
6,79,9425
7,8,7508
7,9,5307
7,11,5159
7,12,3922
7,13,254
7,14,1917
7,15,5041
7,16,7760
7,17,6673
7,18,6560
7,19,3074
7,22,3274
7,23,3722
7,24,7169
7,25,5949
7,26,9244
7,27,5270
7,28,4367
7,29,7638
7,33,8454
7,34,6856
7,35,6935
7,36,4500
7,37,7781
7,38,4287
7,39,491
7,44,6058
7,45,9296
7,46,891
7,47,5493
7,48,4128
7,49,5576
7,55,4746
7,56,3247
7,57,8990
7,58,5656
7,59,3131
7,66,3121
7,67,2062
7,68,3208
7,69,1929
7,77,2078
7,78,5061
7,79,2908
8,9,911
8,10,8544
8,11,3301
8,12,3687
8,13,3831
8,14,5874
8,15,3917
8,16,9003
8,17,5949
8,18,2531
8,19,3573
8,20,6700
8,21,1469
8,22,7104
8,23,5034
8,24,9060
8,25,6125
8,26,4188
8,27,5885
8,28,802
8,29,6253
8,30,6709
8,31,4488
8,32,6024
8,33,8185
8,34,115
8,35,5025
8,36,3369
8,37,2299
8,38,1575
8,39,2651
8,40,384
8,41,1503
8,42,8190
8,43,2470
8,44,4662
8,45,7920
8,46,6795
8,47,8729
8,48,6868
8,49,3361
8,50,1131
8,51,7787
8,52,3817
8,53,8891
8,54,2151
8,55,4127
8,56,8435
8,57,7419
8,58,4844
8,59,600
8,60,7425
8,61,5924
8,62,318
8,63,8827
8,64,409
8,65,3992
8,66,2404
8,67,6536
8,68,7172
8,69,9878
8,70,1227
8,71,203
8,72,4213
8,73,3437
8,74,4147
8,75,9511
8,76,9772
8,77,2384
8,78,4982
8,79,5166
9,10,2448
9,11,2713
9,12,8311
9,13,7748
9,14,875
9,15,3926
9,16,7535
9,17,1757
9,18,401
9,19,5549
9,20,6303
9,21,3107
9,22,9307
9,23,9553
9,24,4179
9,25,6460
9,26,3413
9,27,1852
9,28,1341
9,29,7894
9,30,146
9,31,1020
9,32,5535
9,33,9990
9,34,5624
9,35,9243
9,36,5626
9,37,730
9,38,2381
9,39,2651
9,40,2525
9,41,8655
9,42,5138
9,43,5894
9,44,7483
9,45,2099
9,46,929
9,47,1416
9,48,8208
9,49,4626
9,50,1338
9,51,3368
9,52,9361
9,53,1443
9,54,1812
9,55,9831
9,56,9848
9,57,9289
9,58,1032
9,59,4870
9,60,8295
9,61,8765
9,62,5797
9,63,7288
9,64,1028
9,65,3609
9,66,9511
9,67,7063
9,68,3927
9,69,634
9,70,8590
9,71,1333
9,72,6559
9,73,2737
9,74,8066
9,75,5267
9,76,161
9,77,7074
9,78,8484
9,79,5689
10,1,7128
10,2,8678
10,3,4475
10,4,5331
10,5,9540
10,6,9828
10,7,2681
10,11,4043
10,12,5192
10,13,4667
10,14,8770
10,15,5638
10,16,9491
10,17,5787
10,18,6040
10,19,7809
10,20,7379
10,21,3673
10,22,1681
10,23,3269
10,24,934
10,25,7073
10,26,3083
10,27,7967
10,28,1447
10,29,958
10,30,471
10,31,8097
10,32,2528
10,33,8976
10,34,6023
10,35,6835
10,36,7973
10,37,596
10,38,3053
10,39,4787
10,40,6947
10,41,592
10,42,9414
10,43,6908
10,44,3083
10,45,4405
10,46,144
10,47,1082
10,48,532
10,49,3784
10,50,5162
10,51,8817
10,52,7587
10,53,3976
10,54,160
10,55,7745
10,56,1093
10,57,2205
10,58,7302
10,59,9324
10,60,3713
10,61,4570
10,62,1369
10,63,2501
10,64,4209
10,65,9259
10,66,2595
10,67,9194
10,68,1329
10,69,6876
10,70,3277
10,71,6563
10,72,2909
10,73,8355
10,74,3056
10,75,975
10,76,6805
10,77,9093
10,78,1742
10,79,1668
11,12,5687
11,13,3026
11,14,4131
11,15,536
11,16,5656
11,17,8528
11,18,7444
11,19,3164
11,20,6854
11,21,3699
11,22,3328
11,23,8200
11,24,485
11,25,3679
11,26,6748
11,27,926
11,28,9358
11,29,2456
11,30,416
11,31,9969
11,32,3478
11,33,7349
11,34,453
11,35,5338
11,36,4618
