0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,1,7491
0,2,7243
0,3,7318
0,4,4145
0,5,8523
0,6,5923
0,7,6869
0,8,9602
0,9,7108
0,10,3570
0,11,1946
0,12,8622
0,13,4613
0,14,8911
0,15,8711
0,16,4963
0,17,5039
0,18,4883
0,19,6657
0,20,6306
0,21,2421
0,22,870
0,23,8039
0,24,8595
0,25,1718
0,26,8054
0,27,795
0,28,8228
0,29,841
0,30,6823
0,31,2552
0,32,5809
0,33,9867
0,34,3315
0,35,1537
0,36,5146
0,37,1094
0,38,1459
0,39,8360
1,2,7496
1,3,2992
1,4,2061
1,5,4300
1,6,498
1,7,6774
1,8,7413
1,9,737
1,11,6330
1,12,3187
1,13,3493
1,14,1600
1,15,3082
1,16,4908
1,17,300
1,18,1888
1,19,9773
1,22,5988
1,23,5563
1,24,9356
1,25,6080
1,26,1274
1,27,2908
1,28,1821
1,29,147
1,32,7107
1,33,1428
1,34,6378
1,35,3803
1,36,1942
1,37,1243
1,38,9136
1,39,5468
2,3,1289
2,4,8260
2,5,8106
2,6,663
2,7,6463
2,8,4355
2,9,6439
2,11,4896
2,12,9876
2,13,6155
2,14,3981
2,15,9760
2,16,4936
2,17,8199
2,18,4004
2,19,5384
2,22,4063
2,23,9670
2,24,2946
2,25,3640
2,26,5571
2,27,9613
2,28,8038
2,29,5379
2,33,2873
2,34,6930
2,35,8312
2,36,9171
2,37,1373
2,38,8013
2,39,8565
3,4,1614
3,5,2673
3,6,3162
3,7,339
3,8,5043
3,9,3818
3,11,4067
3,12,8200
3,13,9285
3,14,3569
3,15,1397
3,16,3627
3,17,5868
3,18,2964
3,19,2650
3,22,2636
3,23,2948
3,24,861
3,25,4620
3,26,3574
3,27,9889
3,28,6159
3,29,9964
3,33,5769
3,34,4411
3,35,2563
3,36,6617
3,37,3667
3,38,7938
3,39,9739
4,5,8987
4,6,4757
4,7,8898
4,8,6212
4,9,4861
4,10,6255
4,11,4985
4,12,4271
4,13,621
4,14,2095
4,15,2116
4,16,6992
4,17,6966
4,18,8521
4,19,5309
4,20,7862
4,21,843
4,22,5668
4,23,5627
4,24,5179
4,25,2161
4,26,9758
4,27,1862
4,28,2843
4,29,6498
4,30,3426
4,31,733
4,32,7329
4,33,8239
4,34,2343
4,35,6074
4,36,4759
4,37,4476
4,38,7641
4,39,3340
5,6,3389
5,7,2066
5,8,8814
5,9,7741
5,10,3949
5,11,1052
5,12,3510
5,13,8950
5,14,4955
5,15,3701
5,16,6501
5,17,2403
5,18,3466
5,19,5514
5,20,5387
5,21,9633
5,22,7040
5,23,4079
5,24,2100
5,25,8036
5,26,4580
5,27,32
5,28,4327
5,29,7999
5,30,2382
5,31,6775
5,32,2616
5,33,2235
5,34,6132
5,35,4425
5,36,7813
5,37,6533
5,38,429
5,39,879
6,7,4144
6,8,8809
6,9,4877
6,10,8645
6,11,8270
6,12,5257
6,13,1569
6,14,4829
6,15,930
6,16,2932
6,17,5914
6,18,1999
6,19,2458
6,20,9268
6,21,8584
6,22,5382
6,23,5782
6,24,1352
6,25,7976
6,26,2476
6,27,2777
6,28,9123
6,29,8675
6,30,3093
6,31,1186
6,32,2071
6,33,3410
6,34,3202
6,35,5254
6,36,855
6,37,5869
6,38,3934
6,39,6921
7,8,8444
7,9,2083
7,10,6829
7,11,7616
7,12,7223
7,13,3611
7,14,4183
