0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,1,7662
0,2,2990
0,3,4495
0,4,9780
0,5,9492
0,6,5420
0,7,9342
0,8,9971
0,9,2340
0,10,3763
0,11,742
0,12,1837
0,13,2620
0,14,1937
0,15,6213
0,16,341
0,17,1231
0,18,3724
0,19,3118
0,20,7417
0,21,4630
0,22,9563
0,23,6727
0,24,2923
0,25,2900
0,26,3403
0,27,13
0,28,8405
0,29,2780
0,30,1612
0,31,1842
0,32,205
0,33,7697
0,34,6713
0,35,2758
0,36,7476
0,37,8104
0,38,1309
0,39,6626
0,40,8315
0,41,9670
0,42,9423
0,43,5636
0,44,6241
0,45,7832
0,46,2417
0,47,4316
0,48,4210
0,49,893
0,50,954
0,51,6508
0,52,5690
0,53,8238
0,54,3136
0,55,9590
0,56,2461
0,57,5036
0,58,8960
0,59,4442
0,60,4793
0,61,1239
0,62,3335
0,63,8175
0,64,2976
0,65,407
0,66,1226
0,67,1292
0,68,5179
0,69,4403
0,70,5103
0,71,2968
0,72,3512
0,73,2
0,74,8597
0,75,2738
0,76,8691
0,77,6927
0,78,8805
0,79,7922
0,80,1380
0,81,8868
0,82,5355
0,83,8479
0,84,6542
0,85,6811
0,86,6660
0,87,2962
0,88,2002
0,89,3873
0,90,2232
0,91,3607
0,92,9151
0,93,3963
0,94,2886
0,95,2770
0,96,9718
0,97,6080
0,98,5548
0,99,3174
0,100,6118
0,101,7766
0,102,255
0,103,7946
0,104,9471
0,105,2671
0,106,9610
0,107,8309
0,108,1947
0,109,7458
0,110,3113
0,111,1396
0,112,6935
0,113,2464
0,114,7997
0,115,465
0,116,6541
0,117,4426
0,118,2685
0,119,7378
0,120,3685
0,121,3910
0,122,9834
0,123,5271
0,124,3634
0,125,3875
0,126,7825
0,127,6824
0,128,7734
0,129,6338
0,130,4062
0,131,2573
0,132,6307
0,133,8811
0,134,8915
0,135,5625
0,136,8681
0,137,4655
0,138,7232
0,139,5702
0,140,74
0,141,7681
0,142,4368
0,143,4687
0,144,475
0,145,3608
0,146,9737
0,147,1442
0,148,9708
0,149,9434
0,150,1929
0,151,5757
0,152,3093
0,153,418
0,154,1749
0,155,5695
0,156,6084
0,157,7998
0,158,7083
0,159,7873
0,160,1063
0,161,6188
0,162,6440
0,163,2584
0,164,6997
0,165,2369
0,166,2220
0,167,39
0,168,90
0,169,126
0,170,6762
0,171,6541
0,172,2208
0,173,5549
0,174,9733
0,175,7806
0,176,3986
0,177,6329
0,178,6429
0,179,504
0,180,7559
0,181,9111
0,182,5942
0,183,8680
0,184,7489
0,185,7283
0,186,6103
0,187,7443
0,188,9238
0,189,2386
0,190,1554
0,191,7561
0,192,8335
0,193,9533
0,194,965
0,195,9689
0,196,3699
0,197,5150
0,198,2811
0,199,2826
1,2,4718
1,3,4183
1,4,9603
1,5,7882
1,6,1412
1,7,6957
1,8,5527
1,9,4739
1,11,6373
1,12,7542
1,13,7867
1,14,3641
1,15,5948
1,16,6880
1,17,7975
1,18,6285
1,19,1816
1,22,1207
1,23,3823
1,24,6447
1,25,7141
1,26,7046
1,27,8236
1,28,6742
1,29,1474
1,32,7806
1,33,5688
1,34,20
1,35,6145
1,36,9534
1,37,8545
1,38,9493
1,39,8568
1,42,7329
1,43,6488
1,44,3491
1,45,8773
1,46,5755
1,47,3832
1,48,37
1,49,3996
1,52,1830
1,53,3997
1,54,2290
1,55,8897
1,56,7317
1,57,9250
1,58,4448
1,59,6655
1,62,6045
1,63,3921
1,64,7137
1,65,9964
1,66,8438
1,67,1027
1,68,8276
1,69,1633
1,72,914
1,73,1102
1,74,7477
1,75,4995
1,76,5695
1,77,1022
1,78,4974
1,79,22
1,82,4431
1,83,3158
1,84,9335
1,85,4532
1,86,7292
1,87,697
1,88,4336
1,89,9408
1,92,5051
1,93,6727
1,94,1904
1,95,596
1,96,6860
1,97,8777
1,98,2053
1,99,4237
1,101,9217
1,102,6243
1,103,5738
1,104,1490
1,105,4341
1,106,9176
1,107,2895
1,108,5885
1,109,7681
1,111,3287
1,112,9930
1,113,6878
1,114,8574
1,115,9880
1,116,2413
1,117,415
1,118,8171
1,119,9029
1,122,4498
1,123,5359
1,124,2033
1,125,5035
1,126,5915
1,127,4369
1,128,1769
1,129,2877
1,132,6481
1,133,3158
1,134,5995
1,135,2064
1,136,6196
1,137,9400
1,138,82
1,139,9708
1,142,363
1,143,8235
1,144,8673
1,145,2543
1,146,3668
1,147,2518
1,148,8420
1,149,8757
1,152,5967
1,153,3110
1,154,9284
1,155,8859
1,156,450
1,157,4768
1,158,5597
1,159,4018
1,162,9018
1,163,7021
1,164,4083
1,165,372
1,166,254
1,167,5949
1,168,1282
1,169,3528
1,172,258
1,173,487
1,174,9274
1,175,1496
1,176,4912
1,177,5320
1,178,5194
1,179,1781
1,182,9036
1,183,7525
1,184,1952
1,185,1272
1,186,7539
1,187,4403
1,188,8932
1,189,5230
1,192,1847
1,193,5223
1,194,975
1,195,9924
1,196,2021
1,197,3742
1,198,9954
1,199,8117
2,3,4748
2,4,4173
2,5,5431
2,6,5241
2,7,4751
2,8,9080
2,9,6289
2,11,6205
2,12,5392
2,13,1421
2,14,415
2,15,5195
2,16,3252
2,17,8267
2,18,6003
2,19,4329
2,22,9216
2,23,6006
2,24,5235
2,25,8618
2,26,687
2,27,1751
2,28,2724
2,29,3447
2,33,5442
2,34,8316
2,35,2110
2,36,6524
2,37,5993
2,38,5416
2,39,202
2,43,8848
2,44,1533
2,45,2266
2,46,8459
2,47,6473
2,48,1707
2,49,7799
2,53,9455
2,54,7864
2,55,505
2,56,4474
2,57,8527
2,58,1993
2,59,7823
2,63,7978
2,64,2018
2,65,7904
2,66,8778
2,67,1993
2,68,50
2,69,7674
2,73,8281
2,74,2542
2,75,8840
2,76,6203
2,77,9162
2,78,6449
2,79,7794
2,83,1905
2,84,5410
2,85,3695
2,86,6267
2,87,6892
2,88,487
2,89,1982
2,93,9064
2,94,7343
2,95,5328
2,96,5778
2,97,6505
2,98,9690
2,99,7992
2,100,3845
2,101,120
2,102,9872
2,103,5496
2,104,466
2,105,6363
2,106,5789
2,107,6015
2,108,4101
2,109,901
2,110,6193
2,111,9727
2,112,1069
2,113,6701
2,114,3866
2,115,5461
2,116,7356
2,117,7584
2,118,3068
2,119,162
2,120,2783
2,121,5128
2,122,7613
2,123,7486
2,124,5319
2,125,5361
2,126,6608
2,127,8805
2,128,1138
2,129,4739
2,130,2663
2,131,6586
2,132,6673
2,133,1095
2,134,2661
2,135,5526
2,136,9328
2,137,7960
2,138,3370
2,139,9430
2,140,1102
2,141,269
2,142,2953
2,143,5469
2,144,5287
2,145,6482
2,146,2440
2,147,9149
2,148,5315
2,149,7316
2,150,4553
2,151,9651
2,152,8035
2,153,9205
2,154,5759
2,155,4762
2,156,1397
2,157,7382
2,158,1821
2,159,6912
2,160,5714
2,161,5493
2,162,5619
2,163,5107
2,164,8110
2,165,6098
2,166,8582
2,167,7892
2,168,8831
2,169,1198
2,170,2329
2,171,7059
2,172,2858
2,173,3717
2,174,5249
2,175,8014
2,176,1202
2,177,3265
2,178,1924
2,179,6249
2,180,4878
2,181,6204
2,182,7133
2,183,6502
2,184,2844
2,185,6157
2,186,3081
2,187,9111
2,188,7273
2,189,2132
2,190,7574
2,191,3110
2,192,1795
2,193,1886
2,194,9642
2,195,9652
2,196,6955
2,197,5322
2,198,1007
2,199,2833
3,4,7300
3,5,9793
3,6,1098
3,7,5255
3,8,5419
3,9,3742
3,11,5117
3,12,3686
3,13,4248
3,14,4604
3,15,6013
3,16,8679
3,17,6464
3,18,4279
3,19,2874
3,22,3286
3,23,7547
3,24,1920
3,25,2472
3,26,4214
3,27,6457
3,28,439
3,29,3097
3,33,1158
3,34,2374
3,35,144
3,36,1093
3,37,5514
3,38,1299
3,39,4451
3,44,8728
3,45,1867
3,46,3213
3,47,4410
3,48,5014
3,49,1423
3,54,7888
3,55,4226
3,56,2996
3,57,3924
3,58,2955
3,59,534
3,64,7160
3,65,3442
3,66,5651
3,67,6450
3,68,796
3,69,9554
3,74,7041
3,75,2364
3,76,3330
3,77,3837
3,78,3352
3,79,7638
3,84,524
3,85,2149
3,86,7245
3,87,7345
3,88,453
3,89,2646
3,94,5462
3,95,5330
3,96,3844
3,97,278
3,98,618
3,99,5295
3,100,8154
3,101,9431
3,102,5085
3,103,8475
3,104,1906
3,105,8364
3,106,4325
3,107,7716
3,108,6836
3,109,1995
3,110,4650
3,111,4929
3,112,5755
3,113,7746
3,114,1400
3,115,3146
3,116,6412
3,117,5127
3,118,473
3,119,7627
3,120,8546
3,121,7935
3,122,1070
3,123,5121
3,124,790
3,125,343
3,126,5676
3,127,1730
3,128,8097
3,129,2597
3,130,7357
3,131,5190
3,132,4935
3,133,353
3,134,6492
3,135,4788
3,136,9685
3,137,2189
3,138,158
3,139,7467
3,140,8536
3,141,5166
3,142,8315
3,143,2374
3,144,2823
3,145,9078
3,146,2560
3,147,912
3,148,8130
3,149,1088
3,150,7220
3,151,586
3,152,920
3,153,9987
3,154,1263
3,155,368
3,156,1853
3,157,2468
3,158,6960
3,159,5983
3,160,6291
3,161,1728
3,162,9958
3,163,3823
3,164,7071
3,165,8819
3,166,1092
3,167,8948
3,168,7439
3,169,4842
3,170,1393
3,171,3392
3,172,3235
3,173,6041
3,174,1451
3,175,7319
3,176,5472
3,177,3370
3,178,3150
3,179,8952
3,180,7297
3,181,9381
3,182,9895
3,183,4415
3,184,2211
3,185,9271
3,186,5178
3,187,8228
3,188,3792
3,189,3059
3,190,951
3,191,762
3,192,1388
3,193,2915
3,194,510
